,Filename,Count,MP_ID,nElements,EboveHull,Material,FormationEnergy,Predicted_CT
118858,118862_Mg1Nb1Tl1Br4O1.poscar,118863,mp-2228292,5,0.290313388,MgNbTlBr4O,-1.522374602,6.4623127
118872,118876_Mg14Zn1Bi1.poscar,118877,mp-1027905,3,0.061728845,Mg14ZnBi,-0.006265483,5.418426
118888,118892_Sr1Mg1Hg2.poscar,118893,mp-1187185,3,0.004175242,SrMgHg2,-0.388652279,3.6727028
118891,118895_Mg1Ag14Pb6O18.poscar,118896,mp-1234623,4,0.109877359,MgAg14(PbO3)6,-0.824864632,3.7116642
118895,118899_Mg1Zn2Rh1.poscar,118900,mp-1185619,3,0.003490303,MgZn2Rh,-0.339553683,3.9017196
118915,118919_Sr2Mg1Te1O6.poscar,118920,mp-1078995,4,0.0,Sr2MgTeO6,-2.720628943,37.679253
118922,118926_Mg3H2S2O10.poscar,118927,mp-1222212,4,0.012039324,Mg3H2(SO5)2,-2.311429527,65.84228
118929,118933_La1Mg1Ta2Cu1Cl1O7.poscar,118934,mp-2219163,6,0.248384603,LaMgTa2CuClO7,-2.890335753,2.597487
118930,118934_Mg4Ru2.poscar,118935,mp-1077234,2,0.243523122,Mg2Ru,0.120482167,6.5586324
118960,118964_Na9Mg9Ge3P3S15O72.poscar,118965,mp-2713281,6,0.029760068,Na3Mg3GePS5O24,-2.290106363,22.394554
118976,118980_Sr2Mg1Cu2O4.poscar,118981,mp-2217396,4,0.348233332,Sr2Mg(CuO2)2,-1.95570413,30.002539
118990,118994_Mg4Cr4O8.poscar,118995,mp-1397370,3,0.126512923,MgCrO2,-2.427974704,4.358289
118994,118998_Mg8Si12.poscar,118999,mp-1073438,2,0.29261716,Mg2Si3,0.215381917,4.690363
119003,119007_Mg1Cu1Pd2.poscar,119008,mp-1097321,3,2.229813694,MgCuPd2,1.762506023,2.5307133
119006,119010_Mg12Nb2Si2.poscar,119011,mp-1017451,3,0.288594544,Mg6NbSi,0.124472062,5.1852927
119008,119012_Sr3Mg1Fe2Cu2Se2O5.poscar,119013,mp-2227600,6,0.407569518,Sr3MgFe2Cu2Se2O5,-1.615482443,12.401973
119018,119022_Mg1Ta4Cu2O12.poscar,119023,mp-2230737,4,0.141296669,MgTa4(CuO6)2,-2.76809856,4.454224
119028,119032_Mg30Cu1Bi1O32.poscar,119033,mp-1037183,4,0.059641262,Mg30CuBiO32,-2.883711358,21.20378
119031,119035_Mg1Co4S8.poscar,119036,mp-1406755,3,0.113148205,Mg(CoS2)4,-0.73990555,2.7946014
119059,119063_Li4Mg4Si8O22.poscar,119064,mp-561336,4,0.01497333,Li2Mg2Si4O11,-3.117185497,45.98835
119065,119069_Mg14Ti1Cr1.poscar,119070,mp-1026434,3,0.147113254,Mg14TiCr,0.119307017,5.2776175
119069,119073_Mg2N2Cl6O12.poscar,119074,mp-1180425,4,0.820991294,MgN(ClO2)3,-0.187014826,2.205252
119079,119083_Y2Mg4.poscar,119084,mp-1094406,2,0.135861827,YMg2,0.038404664,4.904038
119090,119094_Mg1Fe2Sb2O8.poscar,119095,mp-2218792,4,0.151539773,MgFe2(SbO4)2,-1.86117237,5.5043187
119091,119095_Mg1Sn1.poscar,119096,mp-1094800,2,0.061976479,MgSn,-0.078442588,3.4380302
119099,119103_Mg2Fe10N8.poscar,119104,mp-1246592,3,0.208656483,MgFe5N4,-0.150657005,19.031197
119108,119112_Mg1Ti3Fe2Co1P6O24.poscar,119113,mp-1234376,6,0.097620995,MgTi3Fe2Co(PO4)6,-2.696235523,6.1545043
119114,119118_Li2Mg12Si2.poscar,119119,mp-1021283,3,0.124576702,LiMg6Si,0.028961798,3.7517934
119123,119127_Gd1Mg1.poscar,119128,mp-2636,2,0.0,GdMg,-0.106210605,5.5052876
119131,119135_Mg1Mo3W1Se2S6.poscar,119136,mp-2219027,5,0.205584047,MgMo3W(SeS3)2,-0.988980179,4.255196
119141,119145_K4Mg4O6.poscar,119146,mp-753662,3,0.007680515,K2Mg2O3,-2.279319201,29.617104
119152,119156_Mg10Si18.poscar,119157,mp-1075766,2,0.286109958,Mg5Si9,0.217149919,2.966095
119182,119186_Y2Mg1Ru1.poscar,119187,mp-865433,3,0.059764338,Y2MgRu,-0.195782778,4.6682773
119184,119188_Mg5Hg1.poscar,119189,mp-1185805,2,0.027848458,Mg5Hg,-0.085353938,15.593484
119187,119191_Mg4Si8.poscar,119192,mp-1073598,2,0.284449094,MgSi2,0.220086391,2.4283283
119205,119209_Mg1H6Cl2.poscar,119210,mp-1210689,3,0.565801448,Mg(H3Cl)2,-0.189370973,21.307358
119206,119210_Mg2Ti2Cr2P6O24.poscar,119211,mp-1044303,5,0.002181689,MgTiCr(PO4)3,-2.899693629,3.4037642
119213,119217_Cs1Mg14Cr1.poscar,119218,mp-1026605,3,0.272892129,CsMg14Cr,0.255861908,6.2202196
119215,119219_Mg12Si2Mo2.poscar,119220,mp-1017359,3,0.2873975,Mg6SiMo,0.165593516,5.4909143
119224,119228_Mg2Pd6.poscar,119229,mp-1185939,2,0.025496455,MgPd3,-0.47066881,5.002352
119249,119253_Mg1Fe1Co3O8.poscar,119254,mp-2224801,4,0.132116713,MgFeCo3O8,-1.440810597,3.8154392
119250,119254_Mg1Mn2Ag2O6.poscar,119255,mp-2240405,4,0.12371068,MgMn2(AgO3)2,-1.557468459,6.9431777
119252,119256_Mg14V1Sb1.poscar,119257,mp-1028281,3,0.113855469,Mg14VSb,0.026271971,5.7344728
119262,119266_Mg14Si8.poscar,119267,mp-1074846,2,0.25933659,Mg7Si4,0.136462339,3.1104052
119280,119284_Na2Ca2Mg2Al2Si8O24.poscar,119285,mp-720244,6,0.311983251,NaCaMgAl(SiO3)4,-2.95792425,31.044863
119292,119296_Nd1Mg1Ag2.poscar,119297,mp-866074,3,0.0,NdMgAg2,-0.295009895,3.9610963
119304,119308_Mg1Mn2Sb4O12.poscar,119309,mp-2230441,4,0.165435279,MgMn2(SbO3)4,-1.909630779,6.8071938
119325,119329_Mg2V2O6.poscar,119330,mp-1079330,3,0.184720742,MgVO3,-2.591006601,7.643261
119332,119336_Mg2Cr1Ga3S8.poscar,119337,mp-1246787,4,0.086137872,Mg2CrGa3S8,-1.105246015,8.297955
119340,119344_Na30Mg12Sc12Si9S27O144.poscar,119345,mp-2714821,6,0.072885111,Na10Mg4Sc4Si3(S3O16)3,-2.558940917,22.033005
119343,119347_Na2Pr2Mg1Ti2O8.poscar,119348,mp-2227301,5,0.235346933,Na2Pr2MgTi2O8,-2.922831587,19.575325
119350,119354_Li8Mg4Si4.poscar,119355,mp-1105932,3,0.0,Li2MgSi,-0.228102639,3.9858322
119355,119359_Ca1Mg6Si1O8.poscar,119360,mp-1032962,4,0.356250039,CaMg6SiO8,-2.694952344,31.362068
119363,119367_Ba1Mg1Al3P2H2O14.poscar,119368,mp-1233062,6,0.155328755,BaMgAl3P2(HO7)2,-2.657002935,2.32936
119376,119380_Mg14Mn1Sn1.poscar,119381,mp-1028154,3,0.075092488,Mg14MnSn,0.019546359,5.8904185
119379,119383_Mg1Te4H4O6F8.poscar,119384,mp-1233771,5,0.10372301,MgTe4H4(O3F4)2,-1.938155937,10.28714
119383,119387_Mg2Mo6O16.poscar,119388,mp-1048490,3,0.231763591,MgMo3O8,-1.985480231,4.9142637
119384,119388_Mg6Ir2.poscar,119389,mp-30739,2,0.015232706,Mg3Ir,-0.328825766,14.26462
119385,119389_Mg12V2Bi2.poscar,119390,mp-1021676,3,0.180319744,Mg6VBi,0.098804474,4.0566077
119387,119391_Mg14Ni1W1.poscar,119392,mp-1028346,3,0.208233567,Mg14NiW,0.159747127,4.433983
119394,119398_Mg40O40.poscar,119399,mp-1245128,2,0.345553549,MgO,-2.708486751,30.240074
119396,119400_K8Mg4P8W4O40.poscar,119401,mp-555398,5,0.0,K2MgP2WO10,-2.68687727,5.182936
119405,119409_Mg4Cu4P4H24O30.poscar,119410,mp-759001,5,0.016330529,Mg2Cu2P2(H4O5)3,-1.793753068,4.635544
119408,119412_Y1Mg1Cu2.poscar,119413,mp-1097050,3,2.092434956,YMgCu2,1.868118438,3.1983752
119418,119422_Mg1Ti4O8.poscar,119423,mp-2219157,3,0.102319433,MgTi4O8,-3.280600818,6.384253
119423,119427_Na1Mg1Ni1O2.poscar,119428,mp-2224452,4,0.795490265,NaMgNiO2,-1.107393055,3.0240579
119427,119431_Sr1Hf1Mg14.poscar,119432,mp-1026552,3,0.131984113,SrHfMg14,0.097267178,4.793358
119431,119435_K4Mg1V4O10.poscar,119436,mp-2230340,4,0.407355543,K4MgV4O10,-2.021919778,2.1133952
119435,119439_Mg1V2Bi2Pb2O10.poscar,119440,mp-2215947,5,0.233253656,MgV2Bi2(PbO5)2,-1.878692021,7.8914623
119440,119444_Mg11Fe30O56.poscar,119445,mp-685444,3,0.069976014,Mg11(Fe15O28)2,-1.955962824,5.100418
119442,119446_Li1Ca1Mg14.poscar,119447,mp-1028194,3,0.05584798,LiCaMg14,0.008472695,5.2329416
119445,119449_Cs2Mg12Nb2.poscar,119450,mp-1017072,3,0.534597802,CsMg6Nb,0.52217625,2.836474
119448,119452_Ca1Mg14Co1O16.poscar,119453,mp-1036401,4,0.057928808,CaMg14CoO16,-2.901335972,29.802761
119457,119461_Mg16Al12Co1.poscar,119462,mp-1185656,3,0.076112749,Mg16Al12Co,-0.008772343,4.4177094
119462,119466_Mg1Sc1Pt2.poscar,119467,mp-1185958,3,0.0,MgScPt2,-1.063562551,4.543052
119472,119476_Mg1Nb1Tl3S4.poscar,119477,mp-2217131,4,0.321678354,MgNbTl3S4,-0.699312087,6.2954335
119480,119484_Mg14Sn1W1.poscar,119485,mp-1026585,3,0.163032642,Mg14SnW,0.107486513,4.5894957
119494,119498_Mg1Rh1.poscar,119499,mp-1172,2,0.0,MgRh,-0.46486942,3.1772392
119505,119509_Mg12Cr2Sn2.poscar,119510,mp-1021385,3,0.160661161,Mg6CrSn,0.076824053,6.140519
119508,119512_Mg7Bi1.poscar,119513,mp-1016327,2,0.05197743,Mg7Bi,-0.032610817,5.3658633
119511,119515_Mg1Ag4O6.poscar,119516,mp-2222869,3,0.64443301,Mg(Ag2O3)2,-0.250654541,3.5015273
119512,119516_Na6Mg1Al4Si13O36.poscar,119517,mp-677551,5,0.041435915,Na6MgAl4Si13O36,-3.121420049,45.390667
119521,119525_Sr4Mg1Ti1Fe2As2O6.poscar,119526,mp-1218475,6,0.596536249,Sr4MgTiFe2(AsO3)2,-1.844072638,1.4325044
119541,119545_Na2Mg1Bi2O6.poscar,119546,mp-2239841,4,0.123565058,Na2Mg(BiO3)2,-1.802113309,2.0629292
119542,119546_Tm4Mg1Ti2O10.poscar,119547,mp-2229013,4,0.222469555,Tm4MgTi2O10,-3.526315978,16.024584
119546,119550_Mg1Fe3Ni2Sb1P6O24.poscar,119551,mp-1234314,6,0.118535203,MgFe3Ni2Sb(PO4)6,-2.256991549,5.5253634
119558,119562_Rb1Mg14B1O16.poscar,119563,mp-1034177,4,0.367138552,RbMg14BO16,-2.633023175,89.430786
119569,119573_Mg1V12Zn6O24.poscar,119574,mp-1234091,4,0.109575775,MgV12Zn6O24,-2.23713837,10.567836
119570,119574_Mg4Cd2.poscar,119575,mp-1094985,2,0.026702042,Mg2Cd,-0.070400825,19.872517
119571,119575_Mg10Si12.poscar,119576,mp-1075469,2,0.225104601,Mg5Si6,0.137337279,2.5524743
119586,119590_Mg2Mn4O6.poscar,119591,mp-1221950,3,0.012500953,MgMn2O3,-2.325415909,6.1522536
119594,119598_Ca1Mg6Nb1O8.poscar,119599,mp-1031872,4,0.289808508,CaMg6NbO8,-2.717395178,14.811542
119600,119604_Mg1Fe2Ag2O4.poscar,119605,mp-2217160,4,0.380854248,MgFe2(AgO2)2,-1.259135375,12.6403265
119601,119605_Li1Mg30B1O31.poscar,119606,mp-1098422,4,0.086532886,LiMg30BO31,-2.917503099,35.871098
119607,119611_Mg1Ag6Mo10O33.poscar,119612,mp-1234022,4,0.044902191,MgAg6Mo10O33,-1.681061773,3.6876917
119613,119617_K6Mg36Pb22.poscar,119618,mp-1202432,3,0.002375824,K3Mg18Pb11,-0.085112545,4.746084
119622,119626_Cs1Li1Mg30O31.poscar,119627,mp-1098505,4,0.150042827,CsLiMg30O31,-2.835973556,47.754345
119623,119627_Ca1Eu1Mg1Bi1O6.poscar,119628,mp-1516567,5,0.17133892,CaEuMgBiO6,-2.37320933,25.018589
119639,119643_Ba1Ca2Mg1Si2O8.poscar,119644,mp-1214419,5,0.035145621,BaCa2Mg(SiO4)2,-3.364638719,61.09806
119653,119657_Na2Mg1W4O13.poscar,119658,mp-2230112,4,0.105354817,Na2MgW4O13,-2.198030928,6.7871675
119656,119660_Mg30Mn1Zn1O32.poscar,119661,mp-1037924,4,0.007359789,Mg30MnZnO32,-2.973658941,38.18262
119658,119662_Ba1Mg14Cu1O16.poscar,119663,mp-1035414,4,0.206761759,BaMg14CuO16,-2.714598593,36.942364
119659,119663_Ce1Mg3.poscar,119664,mp-1798,2,0.0,CeMg3,-0.028328909,6.7629786
119663,119667_Tm1Mg1Pt2.poscar,119668,mp-978984,3,0.0,TmMgPt2,-1.060803882,3.825324
119673,119677_La2Mg12V2.poscar,119678,mp-1021692,3,0.26520652,LaMg6V,0.191317216,4.768407
119674,119678_Mg14Zn1Fe1O16.poscar,119679,mp-1035812,4,0.040445347,Mg14ZnFeO16,-2.83644559,19.785799
119703,119707_Mg1Ti2Co4O8.poscar,119708,mp-2232269,4,0.312673484,MgTi2(CoO2)4,-2.030231806,6.551465
119710,119714_Na12Mg6Zr6P12S6O72.poscar,119715,mp-2713618,6,0.051652512,Na2MgZrP2SO12,-2.780083201,18.10521
119732,119736_Mg2Ti16S32.poscar,119737,mp-36982,3,0.016754675,Mg(TiS2)8,-1.621554137,2.6491368
119736,119740_Hf1Mg1.poscar,119741,mp-1094964,2,0.203201952,HfMg,0.193399385,4.6675744
119750,119754_Mg1Sn5.poscar,119755,mp-1094231,2,0.114355246,MgSn5,0.067548891,16.160606
119754,119758_La2Mg1Zn1Mo1O6.poscar,119759,mp-2217758,5,0.319091302,La2MgZnMoO6,-2.617048727,7.876029
119770,119774_K2La2Mg1Ti3O10.poscar,119775,mp-2233146,5,0.237645433,K2La2MgTi3O10,-3.061420103,4.3003273
119771,119775_Mg16Si8H1O32.poscar,119776,mp-24784,4,0.103714083,Mg16Si8HO32,-3.06222964,28.46297
119785,119789_Mg30Cu1Si1O32.poscar,119790,mp-1098218,4,0.092903037,Mg30CuSiO32,-2.931840804,21.770859
119789,119793_Mg1Cr4S8.poscar,119794,mp-1246794,3,0.009330776,Mg(CrS2)4,-1.041226421,2.3268638
119794,119798_Mg2Zr2N4.poscar,119799,mp-1245429,3,0.0,MgZrN2,-1.510275168,6.4436793
119814,119818_Mg12Si2Ni2.poscar,119819,mp-1022036,3,0.211244412,Mg6SiNi,0.050711636,5.2978354
119845,119849_Mg14Al28O56.poscar,119850,mp-531840,3,0.009743082,MgAl2O4,-3.365298173,54.340157
119847,119851_Pr3Mg1.poscar,119852,mp-1186718,2,0.051174022,Pr3Mg,-0.005264504,6.351479
119854,119858_Ho2Mg1Cr2O8.poscar,119859,mp-2240926,4,0.164969238,Ho2MgCr2O8,-2.845770046,3.016439
119860,119864_Mg14Nb1Si1.poscar,119865,mp-1026705,3,0.170661336,Mg14NbSi,0.077603949,5.416169
119867,119871_Mg1Mn4Zn1S8.poscar,119872,mp-2228473,4,0.080925071,MgMn4ZnS8,-0.921053277,3.471737
119876,119880_Mg3Sb3.poscar,119881,mp-1094204,2,0.247634402,MgSb,-0.124236697,17.386374
119888,119892_Cs1La1Mg14O16.poscar,119893,mp-1034853,4,0.348647159,CsLaMg14O16,-2.68841422,16.566217
119894,119898_Na9Mg11Ta1S18O72.poscar,119899,mp-2715156,5,0.00322129,Na9Mg11Ta(SO4)18,-2.334935332,5.260554
119904,119908_Mg2Ga4.poscar,119909,mp-1094611,2,0.104920535,MgGa2,-0.024717648,3.7385225
119925,119929_Mg1V2Fe4O8.poscar,119930,mp-2232835,4,0.581596985,MgV2(FeO2)4,-1.472014111,6.3777957
119926,119930_Mg4Ti2.poscar,119931,mp-1094369,2,0.148711621,Mg2Ti,0.135034464,4.3882027
119954,119958_Mg2Cu2P8O24.poscar,119959,mp-1045729,4,0.011333026,MgCu(PO3)4,-2.531458829,26.856272
119955,119959_Sr8Mg24Si8N32.poscar,119960,mp-1020587,4,0.0,SrMg3SiN4,-1.145116266,4.663109
119961,119965_Mg12P6H6O30.poscar,119966,mp-707398,4,0.41161616,Mg2PHO5,-2.366644181,29.413475
119964,119968_K2Nd2Mg1S4O16.poscar,119969,mp-1233195,5,0.24437975,K2Nd2Mg(SO4)4,-2.341454449,8.019325
119971,119975_Mg1Re2Ni1O8.poscar,119976,mp-2218123,4,0.423972087,MgRe2NiO8,-1.779487191,9.586168
119973,119977_Li1Mg30B1O32.poscar,119978,mp-1040135,4,0.084438969,LiMg30BO32,-2.950487525,75.27981
119974,119978_Mg1V6O5F19.poscar,119979,mp-1233599,4,0.046763487,MgV6O5F19,-2.861273734,22.839142
119981,119985_Sr1Mg3.poscar,119986,mp-1094746,2,0.238364032,SrMg3,0.160503256,5.468027
120006,120010_Mg12Ga2Cu2.poscar,120011,mp-1022050,3,0.103172323,Mg6GaCu,-0.002691088,4.506115
120010,120014_Mg1Ag2Ge2O6.poscar,120015,mp-2223667,4,0.314516469,MgAg2(GeO3)2,-1.506281823,2.5533476
120012,120016_Y2Mg1V2O7.poscar,120017,mp-2218245,4,0.173797604,Y2MgV2O7,-3.06434691,4.5832887
120037,120041_Ho2Mg1Os1.poscar,120042,mp-1184616,3,0.056435935,Ho2MgOs,-0.16386532,4.6402626
120052,120056_Ca1Mg14Al1O16.poscar,120057,mp-1036688,4,0.102239439,CaMg14AlO16,-2.962837832,18.834188
120054,120058_Na8Mg1Fe2O8.poscar,120059,mp-2231815,4,0.080487577,Na8Mg(FeO4)2,-1.734692757,4.222127
120056,120060_Mg1Sb3O7F1.poscar,120061,mp-2218142,4,0.210601914,MgSb3O7F,-2.022797746,3.6919732
120074,120078_Li2Mg1Zr2H4O4F12.poscar,120079,mp-1223295,6,0.219567518,Li2MgZr2H4(OF3)4,-2.69022934,24.747253
120083,120087_Ba1Mg6Fe1O8.poscar,120088,mp-1032440,4,0.37876785,BaMg6FeO8,-2.460695776,13.3226595
120085,120089_Mg1Fe8O8F8.poscar,120090,mp-2220503,4,0.158098658,MgFe8(OF)8,-2.115860267,2.5216687
120095,120099_Sr3Mg1V2O7.poscar,120100,mp-2218863,4,0.06707542,Sr3MgV2O7,-2.826249105,29.61625
120101,120105_Pm2Mg2Se6.poscar,120106,mp-1237948,3,0.370915577,PmMgSe3,-1.386265039,4.9799724
120106,120110_Sm1Lu1Mg2.poscar,120111,mp-972601,3,0.002649319,SmLuMg2,-0.074929464,5.717792
120111,120115_Hf1Mg14B1O15.poscar,120116,mp-1033737,4,0.354963295,HfMg14BO15,-2.647325308,14.5972395
120112,120116_Mg4Ta2Fe2O12.poscar,120117,mp-1345547,4,0.09472659,Mg2TaFeO6,-2.769989731,13.179189
120119,120123_Na42Mg12Zr12Si21S15O144.poscar,120124,mp-2715575,6,0.087093162,Na14Mg4Zr4Si7S5O48,-2.729216723,10.054035
120122,120126_Mg12Co12.poscar,120127,mp-542488,2,0.028191305,MgCo,0.003331183,4.220773
120126,120130_Hf1Mg30Zn1O32.poscar,120131,mp-1037149,4,0.096177018,HfMg30ZnO32,-2.955454165,13.134565
120130,120134_Mg1Ti1Mn3O8.poscar,120135,mp-2233736,4,0.093170098,MgTiMn3O8,-2.404335867,9.097855
120144,120148_Mg8Ti8.poscar,120149,mp-1094412,2,0.201032487,MgTi,0.19077462,4.829667
120153,120157_Mg4Mn2W2O12.poscar,120158,mp-1273600,4,0.045597757,Mg2MnWO6,-2.509768273,11.073091
120154,120158_Mg6Co12O24.poscar,120159,mp-1041012,3,0.098863963,Mg(CoO2)2,-1.748775568,10.969106
120159,120163_Na30Hf6Mg18Si9S27O144.poscar,120164,mp-2714914,6,0.075444131,Na10Hf2Mg6Si3(S3O16)3,-2.517367636,5.074424
120165,120169_Mg1Mn4Zn2O8.poscar,120170,mp-2224995,4,0.293988108,MgMn4Zn2O8,-1.812137611,2.569855
120171,120175_Mg1Fe12O12F12.poscar,120176,mp-2220226,4,0.145302146,MgFe12(OF)12,-2.079223793,2.6031795
120174,120178_Hf2Mg2.poscar,120179,mp-1094780,2,0.219409289,HfMg,0.209606723,4.5701933
120180,120184_Li1Ce1Mg30O32.poscar,120185,mp-1040143,4,0.039853722,LiCeMg30O32,-3.018925159,23.76397
120187,120191_Mg1H12Se1O9.poscar,120192,mp-1180923,4,0.281623041,MgH12SeO9,-1.171867444,25.374538
120188,120192_Mg1Mn4Si8O22.poscar,120193,mp-1233949,4,0.10296977,MgMn4(Si4O11)2,-2.852794582,2.5539303
120195,120199_Sr1Mg1Sb2O6.poscar,120200,mp-2217402,4,0.176789706,SrMg(SbO3)2,-2.302822064,5.115785
120197,120201_Hf1Mg14Mn1O16.poscar,120202,mp-1036120,4,0.182301424,HfMg14MnO16,-2.866920641,24.43982
120209,120213_Mg2Ti8O12.poscar,120214,mp-1046590,3,0.095844089,MgTi4O6,-3.022359969,4.5152197
120212,120216_Mg16Al12Au1.poscar,120217,mp-1185648,3,0.017913579,Mg16Al12Au,-0.061518549,3.624536
120232,120236_Cs8Mg4Ge12Se32.poscar,120237,mp-1195667,4,0.0,Cs2MgGe3Se8,-0.986056298,10.567389
120284,120288_Na2Sm2Mg1Ti2O8.poscar,120289,mp-2232467,5,0.258246664,Na2Sm2MgTi2O8,-2.933997722,19.404657
120294,120298_Sr2Mg1Co1O4.poscar,120299,mp-2223134,4,0.224364463,Sr2MgCoO4,-2.399263297,12.158828
120315,120319_Y1Mg14B1.poscar,120320,mp-1027937,3,0.259616583,YMg14B,0.176418843,4.781609
120317,120321_Ba2Mg12Bi2.poscar,120322,mp-1016566,3,0.24161779,BaMg6Bi,-0.014109121,13.727744
120332,120336_Na2Mg1Cu4O6.poscar,120337,mp-2218579,4,0.290900871,Na2Mg(Cu2O3)2,-1.174513905,5.0827684
120348,120352_Na2Mg12Cr2.poscar,120353,mp-1017317,3,0.234347495,NaMg6Cr,0.216396875,4.3474126
120352,120356_Na12La6Mg6P6S12O72.poscar,120357,mp-2713453,6,0.084948249,Na2LaMgP(SO6)2,-2.603333378,39.14662
120360,120364_Sr1Mg14Mn1.poscar,120365,mp-1028053,3,0.137416592,SrMg14Mn,0.102699657,5.1032157
120365,120369_Mg1Ti2Ni2O6.poscar,120370,mp-2217663,4,0.388267722,MgTi2(NiO3)2,-2.326526717,5.952089
120374,120378_Hf1Mg1Pd2.poscar,120379,mp-865049,3,0.0,HfMgPd2,-0.725228315,4.6699176
120375,120379_Mg4Cl2O6.poscar,120380,mp-1210988,3,0.413984101,Mg2ClO3,-1.784283205,20.077337
120385,120389_Mg18Ir6.poscar,120390,mp-568419,2,0.0,Mg3Ir,-0.344058472,14.650266
120394,120398_Yb4Mg8.poscar,120399,mp-2096,2,5.31e-05,YbMg2,-0.084439767,4.417945
120415,120419_Mg1Cr1S2.poscar,120420,mp-2210621,3,0.235197577,MgCrS2,-1.027180359,6.1602626
120418,120422_Mg1Fe6O8F4.poscar,120423,mp-2230746,4,0.26060683,MgFe6(O2F)4,-1.912868508,7.551825
120425,120429_Mg12Fe2Bi2.poscar,120430,mp-1022184,3,0.214299848,Mg6FeBi,0.132784578,5.080249
120426,120430_Ce2Mg1Ti4O12.poscar,120431,mp-2228778,4,0.042066206,Ce2MgTi4O12,-3.534615699,9.314674
120427,120431_Mg1Cu4Ge2O8.poscar,120432,mp-2232111,4,0.256231421,MgCu4(GeO4)2,-1.39352414,5.0556183
120435,120439_K8Mg1Co2Mo8O30.poscar,120440,mp-2217025,5,0.085551412,K8MgCo2(Mo4O15)2,-2.050163145,6.401547
120449,120453_Ba2Eu1Mg1Sb1O6.poscar,120454,mp-2217343,5,0.428485626,Ba2EuMgSbO6,-2.408557671,2.5392501
120453,120457_Mg12Si10.poscar,120458,mp-1073940,2,0.196338321,Mg6Si5,0.091017534,2.7250524
120463,120467_Mg8Si14.poscar,120468,mp-1074233,2,0.245228689,Mg4Si7,0.175014831,2.329989
120466,120470_Mg1Nb2Pb3O9.poscar,120471,mp-673624,4,0.031589687,MgNb2(PbO3)3,-2.441574245,6.4752874
120507,120511_Mg2Ti2Fe2S8.poscar,120512,mp-1247090,4,0.182016707,MgTiFeS4,-1.204490218,2.9968202
120508,120512_Mg12Ti2Ga2.poscar,120513,mp-1021312,3,0.172037312,Mg6TiGa,0.035485108,4.7431126
120521,120525_Rb12Mg1Cl4O4.poscar,120526,mp-1234577,4,0.291814785,Rb12Mg(ClO)4,-1.357625364,30.171242
120523,120527_Rb4Mg1Nb2Cu2S8.poscar,120528,mp-2229309,5,0.19247765,Rb4MgNb2(CuS4)2,-1.143549613,8.091919
120529,120533_Nd3Mg3In3.poscar,120534,mp-1206860,3,0.0,NdMgIn,-0.411335265,3.58531
120531,120535_Mg1Au5.poscar,120536,mp-1185695,2,0.022362814,MgAu5,-0.253063963,4.6916976
120540,120544_Mg1Te3W1O12.poscar,120545,mp-2229380,4,0.083793203,MgTe3WO12,-1.744175351,5.4240255
120549,120553_Mg1Te2Mo3W1Se4S2.poscar,120554,mp-2242272,6,0.273026197,MgTe2Mo3W(Se2S)2,-0.743271762,3.2401567
120555,120559_Sr2Mg4.poscar,120560,mp-1094331,2,0.100709028,SrMg2,0.008296483,5.464673
120556,120560_Ba2Er1Mg1Sb1O6.poscar,120561,mp-2241358,5,0.227944337,Ba2ErMgSbO6,-2.816929174,10.820921
120562,120566_Mg16Al12O1.poscar,120567,mp-1185669,3,0.104167505,Mg16Al12O,-0.131048585,4.1564517
120575,120579_Ba1Hf1Mg14O16.poscar,120580,mp-1033883,4,0.310030482,BaHfMg14O16,-2.763724797,1.4410434
120576,120580_K2Mg2As2H24O20.poscar,120581,mp-1200428,5,0.011989311,KMgAs(H6O5)2,-1.558069731,66.53774
120578,120582_Mg1Mn6O8F4.poscar,120583,mp-2230231,4,0.200968936,MgMn6(O2F)4,-2.21798369,2.6644492
120584,120588_Mg1Ti2Zn4O8.poscar,120589,mp-2228669,4,0.294357457,MgTi2Zn4O8,-2.25005029,5.4694552
120612,120616_Mg1Fe12O12F12.poscar,120617,mp-2220207,4,0.155080901,MgFe12(OF)12,-2.069445038,2.620128
120624,120628_Mg1Cr2Fe2O8.poscar,120629,mp-2219892,4,0.397243358,MgCr2(FeO4)2,-1.710839257,2.6906147
120637,120641_Mg14Zr1Co1.poscar,120642,mp-1028018,3,0.120847869,Mg14ZrCo,0.066968887,5.755939
120638,120642_Mg14Mn1Si1O16.poscar,120643,mp-1036102,4,0.181306048,Mg14MnSiO16,-2.814141333,19.483757
120639,120643_La6Mg1Ge2S14.poscar,120644,mp-1223466,4,0.0,La6Mg(GeS7)2,-1.99162078,10.871453
120640,120644_Mg2Bi4.poscar,120645,mp-1094878,2,0.079796518,MgBi2,-0.040535698,15.823956
120657,120661_Mg1Nb2Co2O8.poscar,120662,mp-2219413,4,0.106030658,MgNb2(CoO4)2,-2.437149215,13.975303
120659,120663_Na12Mg2Nb10Si15S3O72.poscar,120664,mp-2715102,6,0.067531841,Na12Mg2Nb10Si15(SO24)3,-2.868733353,5.1339874
120663,120667_Mg12Cr2B2.poscar,120668,mp-1016662,3,0.356715281,Mg6CrB,0.214131738,3.8146954
120673,120677_Mg4H32C12N8O24.poscar,120678,mp-1198574,5,0.150831171,MgH8C3(NO3)2,-1.13805069,30.739641
